Solar Irradiance (kWh/m²),Average Temperature (°C),Wind Speed (m/s),Humidity (%),Cloud Cover (%),Atmospheric Pressure (hPa),Daily Sunshine Duration (hours),Panel Orientation (degrees),System Efficiency (%),Type of Renewable System,Energy Consumption Category
4.874311982,-9.83908682,10.68932,46.01910483,73.7927769,1046.583667,0.58157079,256.3459172,13.43825054,Wind,1
8.945522269,20.97946687,12.251692,80.49681847,59.74292426,967.4784988,2.523314135,64.24224268,65.36934069,Solar,2
7.998552559,7.774650522,2.724209516,33.93356056,88.08951605,1014.803032,6.790663261,28.65173305,84.52389572,Wind,1
4.252135045,29.70986656,5.564115122,99.12990734,4.960590835,974.5454463,7.386631478,338.5429322,24.17504933,Solar,2
0.224693083,-5.350468009,13.52910295,12.31926389,25.70626922,1021.756138,0.474690079,93.83989772,63.48985605,Wind,2
2.686773594,19.41011335,12.1004028,64.31759259,46.50363342,1027.682137,4.836465095,307.2047391,63.424949,Wind,1
5.416342147,14.04864449,14.77287604,69.35553835,22.69785395,1017.341973,7.789847578,310.8569222,24.77664677,Wind,2
6.334782198,22.1162763,11.3137239,71.92410014,74.39051873,1011.449946,8.376846557,278.108133,21.11172164,Wind,0
2.578876854,-6.757320276,5.897928015,20.83488209,91.92080311,1039.246909,7.65767883,60.78009839,98.20467487,Solar,2
1.393560741,18.99918937,8.85956751,94.46768051,42.37701199,957.8626711,3.846758692,295.8485253,45.43472527,Solar,0
8.349302368,18.0742294,9.915213814,26.30649511,34.21326001,983.0914766,1.122241483,276.9302013,30.46795559,Wind,0
9.844021807,18.03300472,1.176837245,66.04780629,96.15507321,974.828748,5.125349357,214.8202764,25.419209,Solar,2
5.256901823,20.17438333,8.167454387,30.04084712,44.48524328,1048.801396,1.545053248,121.3927327,70.08415422,Solar,1
1.716792858,23.82339686,10.63981243,37.64947753,48.90484004,988.938978,11.3714839,94.50309754,64.85007676,Wind,2
2.723073265,30.24944998,2.50981956,59.18126876,35.16498723,1023.26127,5.702050392,43.88011635,67.91969107,Solar,1
0.183906765,3.491036006,11.70947576,47.54740767,90.9548473,1018.472516,3.807110092,183.5125441,17.92054248,Solar,0
9.142988066,31.25247051,8.756591708,24.42030409,56.89554833,971.2081237,9.195648853,210.6939152,90.41811251,Solar,1
1.177510829,14.91278411,14.28332679,25.38427622,76.21745872,973.899768,5.975383111,129.3620366,45.03397571,Solar,1
5.765164755,-6.147086043,0.636334473,47.63303093,81.18067184,978.1284564,3.720408288,171.1292644,38.20324658,Wind,1
2.740552207,-7.072453538,3.979892063,78.15546804,34.18490419,991.1127278,9.743612909,130.8652047,51.61253025,Wind,2
5.541780025,6.711915935,9.023308189,90.81681822,43.36943313,973.4325066,10.40582581,230.7621806,45.10594592,Solar,2
6.514203884,29.24484886,4.448398683,17.5714896,84.84717744,951.9651483,8.076097995,324.4533148,87.72193028,Wind,2
8.297418037,25.38404674,10.71636246,45.37935168,36.32553517,1037.939306,0.563573069,59.01129434,93.63348777,Wind,2
2.064212718,29.43074823,11.38507924,19.02210074,79.39351335,1046.560983,6.795874562,137.3071716,37.31078948,Wind,0
0.109958287,15.86345282,1.537739461,11.49332326,94.09923226,984.1570387,9.159538944,50.71269742,87.75422267,Solar,2
1.368856301,12.0099499,7.707816963,69.55468144,62.32103731,983.8506879,1.638036145,224.9797573,80.33708166,Solar,1
9.000186418,-2.627373665,7.633358334,64.22044978,74.16272875,950.7091813,2.744049017,262.3933834,93.77269051,Wind,2
8.738900776,6.40963768,5.539211553,24.67172024,80.5097312,1018.025069,10.58994126,335.4885837,32.1175281,Wind,1
5.974131022,11.70096831,13.99387294,31.04315498,84.50396489,1032.54399,0.241460662,100.3938935,61.92632351,Solar,2
6.005168604,-5.569978516,12.4125948,12.13369783,39.50533379,964.66083,9.032725654,342.0760341,34.70901263,Wind,2
6.650366745,1.030597636,10.45814073,85.14524851,5.126345918,965.9666349,5.68527951,22.77456186,84.16850414,Solar,2
1.753712786,19.9112647,10.71489954,97.72215364,40.18762712,1029.008325,5.361265906,217.0849908,10.47917715,Wind,2
9.144119459,26.78315571,6.925742157,22.19135831,67.37562298,1011.629075,0.08515839,20.56777896,60.83372466,Solar,2
4.187705249,39.91737557,13.81491782,30.83276924,45.03503858,954.4860558,9.832778772,321.7587076,40.52830881,Solar,2
3.831385282,36.65566657,10.41893141,88.15685716,74.89631509,1012.254699,4.317898808,190.7312605,39.04153364,Solar,1
5.189177053,22.12825998,10.93471592,93.38174182,35.69824295,980.8917723,6.489187576,240.9654063,68.04156915,Solar,0
0.469659668,11.06240266,12.92536356,47.76646445,63.47441411,986.8725155,8.127608236,299.3666133,86.63360044,Wind,1
1.662833688,21.80886824,4.11107384,14.5560225,18.64198049,1026.973142,8.431554917,54.11182409,64.82758523,Solar,0
7.380336164,29.2825809,12.10606356,13.54526503,74.93694366,1031.093519,11.47176071,13.8929623,86.78556808,Wind,1
0.827986679,-4.083190454,2.928609044,61.65548795,54.56959688,990.0356627,6.376079439,316.3972125,33.81374007,Solar,1
6.031521095,10.49524448,5.180129284,45.3605598,20.40643885,1044.715294,4.796634612,113.3759619,56.75516693,Solar,1
2.453491097,31.99011428,5.034156814,12.57871848,29.19111735,990.6462718,11.44444352,46.43240685,50.54828852,Wind,2
3.89295614,9.191647597,14.67788203,62.49271531,74.86087086,1027.183604,7.70532282,168.6460454,11.04804096,Wind,2
2.886937368,18.59361356,12.84805836,11.01722829,48.26012357,998.3877265,3.577804275,215.3901873,60.11309288,Wind,0
3.556727165,19.38846804,10.51754792,80.86347623,21.60314404,1039.753233,1.517570945,11.14941723,69.53718917,Solar,1
7.190459052,-0.776187343,10.90585142,37.57895404,96.72711904,1040.776124,10.11065402,98.96243697,63.2722964,Solar,1
2.971217156,8.111772083,8.431091916,13.62322027,71.51250198,958.7416808,4.346179234,11.80795474,76.26519089,Wind,1
5.664046403,6.725564437,14.20636001,62.95169989,95.71348325,1043.649333,7.925636656,151.3207401,61.42055756,Solar,2
4.760504022,-8.690164573,7.443881293,45.7915973,42.71050454,1032.553484,5.649797032,322.2360105,16.00752294,Wind,1
6.636711654,-8.790411805,5.707765648,97.6420372,47.51003407,1029.131071,2.387157358,353.7548681,20.48009717,Solar,1
9.368297393,31.58485218,2.445530054,58.97787963,89.79552162,970.091134,7.220239303,229.3371193,63.68271198,Solar,2
7.325720972,3.653540499,11.79308478,34.77152629,52.50493402,1030.511921,0.728196827,58.18956976,34.74812728,Solar,2
2.149403786,15.90393831,11.01665898,73.84949782,70.72789119,1035.013273,4.960109518,326.1057804,17.16806161,Wind,0
0.311831351,4.936278679,5.765325578,34.43428023,25.21728775,978.9150334,6.559379276,185.8492164,48.66424691,Solar,2
2.622640443,37.03396226,0.377901209,91.38189623,44.67264687,1045.226008,5.232563689,55.34975236,59.88903383,Wind,1
5.950779307,2.964837943,12.58495992,43.72497735,12.34498658,954.9860146,8.984066103,331.821601,39.58713895,Wind,0
0.514258135,11.48284064,0.171269752,59.48817065,20.59800359,964.9909253,9.935099455,272.6888583,74.8390332,Solar,0
4.963662472,33.63651252,10.55549669,14.55157934,0.094341527,1003.758114,9.254916888,263.4138982,67.93935473,Wind,1
5.968428489,32.09667834,14.55385665,48.35091142,3.926505165,1007.579247,0.465755374,255.3050534,39.9536525,Wind,1
3.342438908,-0.694929108,6.564919922,84.91271857,97.72838232,1014.515008,2.329545245,72.12233559,77.9385276,Solar,0
7.709122037,30.13216549,3.524601075,82.50839248,24.23536951,951.6969129,6.439290111,75.96240901,68.38255383,Wind,2
1.065982531,12.90934434,10.57306515,30.1886703,66.33107095,1046.036677,11.21786449,247.7854794,67.37008408,Wind,2
0.751377817,14.1484436,12.25692213,30.34711639,83.90996988,954.4588093,10.0194813,79.10019004,59.80849307,Solar,0
7.281887562,-3.326001379,8.196454741,83.5574781,55.06604592,964.3061953,10.1104141,157.9218108,11.02507013,Solar,0
4.954913162,-5.969924312,14.50552913,93.73585782,15.31445001,951.4014518,3.638498325,281.5206572,72.68564651,Solar,2
6.884023964,26.39696535,0.775030825,18.58248291,72.81164373,1006.685843,5.153374765,282.2229065,43.8437612,Wind,0
4.348273386,14.82305762,7.571933975,50.50527755,60.02514101,1043.226688,5.648471368,163.1742381,94.83487391,Wind,2
2.464020332,11.84253513,10.77680921,40.37088511,73.12505893,1016.594717,1.888459,285.1883778,83.6186294,Solar,2
8.191023177,26.47541143,12.93960707,88.36196099,76.97466229,1032.265747,0.372817563,301.9038466,62.89250226,Wind,1
7.99415879,28.27564495,2.688834179,17.51724232,97.54103677,951.3281203,11.36283479,235.7192705,32.69637836,Solar,0
6.946964709,-2.054591617,12.00005223,29.00133483,57.356328,1004.20153,2.888551028,82.23330683,28.33456539,Solar,0
2.721451372,20.51125747,8.290606136,77.72215038,34.16411127,995.9562978,2.879386845,98.64424094,40.63463539,Solar,0
5.902306669,-3.232295886,5.94830523,14.61644641,64.84645569,999.8967944,1.000548645,113.3428159,52.89111492,Wind,0
3.609738969,27.5687543,1.975725429,54.32818426,6.844070924,957.2213185,11.14209302,42.04947878,36.6458959,Wind,2
0.915820733,22.84775781,12.97943638,49.78963312,89.73973183,1018.443536,6.956845379,98.33746333,56.34365459,Solar,0
9.173135755,37.83073105,2.359098123,40.09610611,11.93810113,1000.322041,8.004442286,75.42692075,24.8833383,Solar,1
1.368186309,-6.552099182,4.646817888,45.51150838,32.78428379,1026.514885,10.93892265,163.9183499,97.99415315,Wind,1
9.502373538,-7.147263942,4.350682979,57.69465282,81.57453806,998.5290634,4.147442027,327.0375172,19.71320995,Solar,0
4.46005773,4.109353735,13.07121051,24.52306225,59.73123783,964.9381636,7.458087734,37.61291403,93.87497257,Wind,0
